School District,Distance to Subway (km),House Area (sqm),Room Count,Plot Ratio,Parking Ratio,House Age (years),House Price (CNY),Cost Performance Level
6,2.33,142.03,4,2.67,0.64,23,3453330.0,4
1,5.11,158.51,5,2.2,0.02,49,3465060.0,1
9,6.1,181.62,6,0.53,3.72,35,4121550.0,4
2,0.2,73.89,2,1.4,0.93,49,1817710.0,3
1,7.82,104.32,3,0.88,0.26,15,2194360.0,1
7,8.22,98.85,3,2.82,2.49,17,2145010.0,3
6,9.66,143.48,4,1.37,1.73,2,3082170.0,1
6,1.89,126.4,4,2.08,3.46,45,3062440.0,4
5,5.99,150.25,5,1.74,0.54,41,3322840.0,2
4,4.32,99.72,3,1.0,0.66,36,2197160.0,3
4,3.41,174.88,5,3.85,2.02,7,4064430.0,2
3,5.7,117.23,3,3.77,2.6,17,2477260.0,1
10,7.85,147.78,4,0.8,4.12,28,3266820.0,4
8,0.33,167.82,5,3.4,2.93,36,4616600.0,5
7,9.7,164.6,5,2.21,4.51,26,3696010.0,1
9,8.12,134.43,4,3.21,1.09,43,2923000.0,3
1,7.54,152.77,5,1.03,2.98,28,3366870.0,1
7,7.63,189.67,6,0.96,3.28,3,4274340.0,2
10,3.95,140.54,4,3.62,3.63,11,3268520.0,5
4,7.54,90.81,3,3.64,4.94,12,1940250.0,1
7,3.93,143.32,4,2.13,2.34,13,3231590.0,4
1,9.0,118.51,3,3.55,1.85,13,2494860.0,1
5,1.85,26.08,1,2.84,4.26,50,594520.0,5
3,2.99,138.48,4,1.15,0.88,9,3351130.0,2
5,5.56,124.67,4,1.65,0.19,21,2649800.0,2
4,3.26,166.26,5,0.98,2.22,8,3868440.0,2
2,4.3,90.0,3,3.21,1.24,23,1890270.0,2
4,4.97,59.77,1,3.95,1.98,49,1230180.0,3
3,8.58,126.75,4,2.41,4.93,16,2689200.0,1
1,5.28,135.21,4,2.8,1.74,23,2841090.0,1
10,3.69,123.75,4,3.11,3.54,4,2906470.0,5
8,2.55,120.83,4,1.28,1.25,33,2982140.0,5
5,4.15,77.25,2,1.68,1.52,41,1626610.0,3
4,5.21,114.44,3,1.94,1.22,0,2442740.0,2
10,7.49,106.06,3,2.58,2.86,26,2383400.0,4
5,1.3,162.91,5,3.48,1.13,39,4091530.0,3
4,2.29,135.17,4,1.39,3.59,7,3286869.9999999995,3
3,3.86,108.88,3,2.15,3.4,5,2426010.0,2
5,3.67,188.96,6,3.13,2.11,4,4407170.0,2
4,3.98,109.24,3,0.81,0.13,17,2424730.0,3
1,7.96,142.31,4,2.3,0.11,6,3004430.0,1
3,3.31,113.32,3,1.01,2.66,35,2493350.0,2
10,5.07,185.25,6,2.39,4.2,32,4243510.0,5
10,6.28,123.47,4,3.19,2.99,33,2746660.0,5
8,2.4,124.66,4,1.33,2.18,31,3077870.0,5
7,7.22,114.41,3,3.47,4.41,50,2441960.0,3
2,5.52,127.86,4,1.67,0.98,2,2712350.0,1
1,4.52,167.98,5,1.17,1.8,0,3894970.0,1
3,8.12,153.83,5,2.13,2.83,20,3408790.0000000005,1
5,2.51,121.12,4,3.57,1.46,12,2948230.0,3
10,8.84,188.05,6,0.74,4.99,7,4333340.0,3
1,5.65,154.92,5,1.65,2.26,43,3397109.9999999995,1
3,6.13,102.47,3,2.79,0.26,29,2151600.0,1
3,8.76,64.79,2,1.75,0.88,7,1314810.0000000002,1
5,8.19,103.4,3,0.75,2.66,26,2198970.0,2
3,6.06,136.53,4,1.66,2.75,38,2868970.0,1
9,7.56,143.89,4,3.37,4.92,22,3150159.9999999995,3
1,4.39,174.37,5,3.89,3.0,7,4034620.0,1
4,5.52,76.22,2,0.64,3.33,14,1550420.0,2
10,0.71,102.43,3,2.49,1.07,6,2835830.0,5
10,0.99,72.89,2,0.87,0.53,11,1985440.0,5
4,8.31,66.45,2,2.88,3.01,49,1317140.0,1
1,0.69,94.89,3,0.53,4.32,35,2459250.0,2
2,1.78,134.66,4,0.55,2.94,37,3229170.0,2
1,7.98,150.86,5,3.22,2.21,42,3307120.0000000005,1
6,0.11,82.07,2,0.76,2.89,29,2086769.9999999998,5
3,2.9,87.63,2,1.57,2.34,9,2035600.0,3
7,5.88,48.81,1,3.85,0.71,18,1029770.0,4
5,5.99,128.57,4,3.95,3.71,17,2740440.0,2
9,7.79,90.71,3,1.06,2.67,43,2005189.9999999998,4
7,5.11,186.52,6,2.46,2.0,48,4155980.0,3
4,5.14,136.39,4,2.46,2.8,19,2892329.9999999995,2
5,7.28,113.14,3,2.08,1.21,1,2424280.0,2
5,5.04,94.36,3,3.74,2.14,29,2002100.0,3
5,6.12,60.21,2,3.14,3.11,50,1201280.0,3
10,8.99,65.29,2,3.18,1.13,43,1435880.0000000002,4
9,4.07,95.11,3,1.44,3.74,42,2195460.0,5
10,3.91,92.04,3,2.02,2.61,46,2161080.0,5
3,0.14,80.03,2,2.21,4.31,42,1991160.0,4
6,6.17,135.08,4,1.55,4.24,10,2902610.0000000005,3
8,0.39,140.57,4,0.83,2.47,21,3751930.0,5
9,5.09,101.65,3,0.94,0.98,41,2233670.0,5
7,8.06,197.41,6,1.13,3.68,18,4430250.0,2
3,5.54,50.13,1,1.21,2.09,2,1019570.0,2
1,2.77,122.33,4,1.35,2.97,3,2961510.0,1
4,7.88,111.26,3,1.39,0.54,34,2341150.0,1
6,2.77,97.97,3,2.1,3.16,46,2373500.0,4
3,7.36,92.09,3,2.28,1.87,37,1929350.0,1
1,6.14,119.72,3,1.58,1.67,8,2526880.0,1
6,1.78,110.98,3,3.68,4.9,7,2726640.0,4
1,9.06,104.32,3,2.44,2.16,33,2178600.0,1
9,2.09,68.05,2,3.26,3.39,50,1652670.0,5
1,9.9,55.28,1,3.73,3.14,46,1066150.0,1
6,0.17,108.46,3,1.07,0.52,30,2853930.0,5
1,2.71,103.92,3,2.0,3.74,39,2479560.0,2
7,2.08,112.12,3,2.02,1.62,18,2758100.0,5
3,0.24,115.66,3,1.74,3.99,36,3008400.0,3
6,7.35,99.1,3,0.53,3.04,31,2119650.0,2
7,6.96,111.5,3,3.36,1.59,43,2382320.0,3
1,7.94,85.86,2,0.89,1.78,43,1690870.0,1
1,2.64,180.96,6,3.98,3.66,27,4534340.0,1
5,4.5,88.01,2,3.21,2.75,40,1854500.0,3
6,6.63,105.16,3,2.53,3.34,17,2259510.0,3
9,4.45,91.05,3,1.04,0.79,24,2118640.0,5
1,7.0,90.38,3,2.3,3.93,9,1913540.0,1
4,6.38,120.99,4,1.41,1.6,4,2582580.0,2
10,1.24,115.91,3,1.38,3.1,14,2951660.0,5
8,7.83,101.62,3,3.4,0.57,24,2216760.0,3
10,7.23,108.66,3,1.83,1.61,19,2443250.0,4
9,6.59,91.21,3,2.08,3.24,50,2008809.9999999998,4
3,1.64,136.07,4,3.45,1.37,9,3291970.0,3
2,2.75,202.21,6,0.81,4.4,48,4447610.0,1
4,3.99,85.01,2,2.58,3.31,37,1786250.0,3
2,2.87,135.76,4,2.52,4.35,40,3253420.0,2
1,2.36,121.8,4,1.99,1.98,27,2922170.0,2
3,8.07,146.75,4,3.4,0.17,48,3066690.0,1
7,6.42,147.87,4,3.8,2.88,49,3147230.0,3
1,5.7,128.22,4,2.13,1.7,45,2672890.0,1
2,2.34,118.41,3,2.1,2.24,5,2863220.0,2
1,9.19,102.62,3,2.26,3.41,10,2168580.0,1
8,1.99,89.4,2,3.03,3.5,18,2146170.0,5
5,7.97,116.13,3,2.84,0.14,15,2470170.0,2
8,9.67,68.62,2,1.28,3.85,31,1451820.0,3
3,7.3,96.25,3,0.72,2.47,1,2055470.0,1
7,9.93,164.27,5,3.82,2.78,38,3671680.0,1
8,6.55,123.94,4,1.41,1.49,25,2693310.0,4
6,2.25,155.71,5,2.74,2.1,20,3948210.0,4
7,2.12,178.79,5,3.4,3.55,37,4530450.0,4
2,3.31,112.92,3,1.55,3.88,14,2500450.0,2
8,0.17,128.29,4,2.72,1.94,12,3438700.0,5
5,6.85,107.93,3,0.88,3.46,6,2315570.0,2
7,2.76,87.5,2,3.89,1.29,2,2088190.0,5
1,8.17,81.88,2,0.7,4.16,14,1645220.0,1
5,3.66,153.73,5,2.03,3.05,19,3579860.0,3
1,4.85,128.35,4,2.38,3.88,2,2851080.0,1
8,9.66,193.86,6,3.27,2.39,26,4364430.0,2
4,2.5,158.88,5,0.92,1.15,14,4008380.0,3
4,7.24,90.75,3,2.04,2.15,2,1945010.0,2
2,7.58,153.61,5,1.55,1.91,27,3388690.0000000005,1
5,2.29,107.8,3,1.59,1.66,46,2591930.0,4
1,5.06,168.67,5,3.23,1.06,0,3738629.9999999995,1
9,3.57,100.55,3,0.52,3.8,19,2339180.0,5
5,7.74,77.9,2,3.12,0.43,10,1589740.0,2
6,6.26,88.17,2,3.34,4.44,24,1803940.0,3
2,4.81,90.21,3,3.65,0.88,3,2003729.9999999998,1
10,7.82,86.39,2,2.69,4.9,18,1890910.0,4
10,2.43,97.1,3,1.67,4.94,27,2490610.0,5
1,7.56,154.27,5,2.0,1.99,9,3415920.0,1
4,8.67,191.84,6,3.89,4.94,20,4260470.0,1
7,8.8,66.79,2,3.58,4.35,35,1384920.0000000002,3
6,7.86,170.54,5,2.12,0.41,15,3809580.0,2
10,4.14,100.89,3,3.8,4.74,32,2372260.0,5
1,9.82,133.92,4,3.38,0.21,44,2789359.9999999995,1
1,3.86,53.83,1,3.65,0.91,50,1082600.0,2
8,6.42,140.96,4,2.89,2.92,45,3032110.0,3
4,1.69,39.79,1,3.5,0.4,12,929470.0,4
5,9.81,132.56,4,3.62,0.81,28,2807760.0,1
7,7.07,130.29,4,0.82,4.77,3,2830810.0,3
8,7.56,127.64,4,3.88,4.97,41,2759500.0,3
10,0.75,90.6,3,1.67,3.99,26,2514910.0,5
7,7.66,141.98,4,2.04,2.58,7,3066700.0,2
2,7.77,135.64,4,3.27,4.5,40,2843169.9999999995,1
4,6.75,111.6,3,2.83,0.56,45,2335890.0,2
10,2.99,146.87,4,3.63,4.71,7,3707670.0,5
1,4.95,116.18,3,1.9,1.76,24,2552580.0,1
10,1.19,141.15,4,1.81,4.31,25,3553410.0,5
9,4.77,114.96,3,0.61,3.34,0,2674190.0,5
3,2.51,128.67,4,2.12,4.8,42,3089559.9999999995,2
3,3.56,142.99,4,3.03,4.32,47,3140390.0,2
10,1.71,104.08,3,1.55,4.44,32,2652250.0,5
9,2.38,70.65,2,2.12,3.16,18,1745150.0,5
10,0.86,131.04,4,1.27,4.17,19,3579110.0,5
3,9.21,167.58,5,3.2,3.79,17,3715140.0000000005,1
8,5.35,131.97,4,0.71,0.81,25,2861280.0,4
2,4.03,132.73,4,2.97,3.24,38,2914570.0,1
3,5.4,118.31,3,1.83,0.74,8,2507160.0,2
2,6.32,149.56,4,0.65,4.35,26,3151810.0,1
1,9.23,112.56,3,3.49,0.33,5,2374930.0,1
2,1.87,101.84,3,2.21,4.94,19,2456830.0,2
8,3.03,164.21,5,2.6,2.0,37,3860230.0,4
9,9.76,98.78,3,3.06,0.85,0,2212020.0,3
2,3.77,155.58,5,2.79,4.68,37,3581910.0000000005,1
7,0.32,164.24,5,3.06,0.23,15,4510880.0,5
5,1.56,142.67,4,3.17,2.35,3,3476609.9999999995,4
3,0.36,70.03,2,2.56,3.85,2,1779890.0,4
9,9.9,121.09,4,1.78,1.58,21,2667270.0,3
6,2.86,111.92,3,1.35,2.64,8,2746010.0,4
1,9.24,100.16,3,3.66,3.5,7,2118700.0,1
5,9.96,125.71,4,3.89,4.76,6,2693540.0,1
7,6.04,150.77,5,1.75,0.51,11,3399210.0,3
4,0.43,101.66,3,0.89,0.79,0,2682850.0,4
8,0.91,113.14,3,1.28,2.54,11,3043440.0,5
10,4.87,110.36,3,2.85,2.09,15,2593250.0,5
5,4.12,166.55,5,1.11,2.05,13,3879640.0000000005,3
9,6.1,109.72,3,3.23,1.48,29,2413850.0,4
9,4.44,70.62,2,3.73,2.8,42,1576890.0,5
9,9.35,57.06,1,3.87,4.42,18,1252170.0,4
1,5.39,134.51,4,0.53,0.8,18,2831780.0,1
2,6.97,89.57,2,3.85,1.08,12,1796709.9999999998,1
3,8.98,146.75,4,3.09,3.35,43,3078360.0,1
4,1.55,66.75,2,0.79,0.28,9,1560020.0,4
10,2.37,98.44,3,1.95,3.37,46,2500350.0,5
9,1.16,66.78,2,2.95,1.57,28,1642130.0,5
10,1.48,137.38,4,3.85,1.79,27,3453850.0,5
6,5.17,145.95,4,1.07,2.03,12,3124939.9999999995,3
1,3.28,133.55,4,0.95,1.75,44,2920650.0000000005,1
9,4.29,76.56,2,2.15,4.21,14,1734030.0,5
6,9.83,90.17,3,3.89,4.73,16,1947140.0,2
4,1.65,129.37,4,3.9,2.74,22,3128460.0,3
4,5.45,52.49,1,1.3,2.91,42,1036320.0,3
3,1.08,110.35,3,1.62,0.35,9,2669480.0,3
7,3.25,180.68,6,3.68,3.57,35,4223100.0,4
3,5.32,112.8,3,3.07,2.92,48,2354570.0,2
2,9.47,60.46,2,3.9,0.25,13,1211800.0,1
10,3.97,95.7,3,3.63,0.99,31,2251750.0,5
8,0.74,94.77,3,1.25,1.01,33,2540790.0,5
4,3.94,205.61,6,3.16,0.85,30,4134740.0000000005,2
8,1.54,186.63,6,0.67,3.29,38,4757660.0,5
1,2.38,149.24,4,3.36,4.64,31,3580680.0,1
5,6.22,106.28,3,2.61,3.81,15,2270890.0,2
9,0.77,168.03,5,3.85,2.39,25,4661740.0,5
1,4.7,74.66,2,3.86,2.02,16,1566040.0,1
4,6.13,163.06,5,0.68,1.93,21,3618500.0,1
6,4.28,157.12,5,1.06,3.01,35,3657720.0,3
10,0.29,113.95,3,2.19,1.8,34,3109110.0,5
8,9.86,165.57,5,3.58,1.13,22,3738220.0,2
3,3.73,102.11,3,3.35,3.01,24,2256090.0,2
5,7.81,69.4,2,3.88,1.95,4,1428020.0,2
7,3.32,159.12,5,2.66,0.07,5,3746240.0,4
1,4.8,116.59,3,1.4,0.11,25,2557800.0,1
7,3.95,144.07,4,0.59,1.37,37,3223690.0,4
8,3.49,192.84,6,1.28,2.56,5,4558160.0,4
8,0.32,91.11,3,2.86,1.77,18,2460540.0,5
9,3.66,114.26,3,3.74,0.12,42,2607220.0,5
6,8.91,182.79,6,1.62,1.12,18,4083000.0,1
6,6.93,146.75,4,3.56,0.48,45,3103150.0,2
2,1.54,92.01,3,1.88,4.74,46,2193840.0,3
3,5.95,81.8,2,1.58,1.56,30,1633540.0,2
4,8.93,98.88,3,2.28,0.07,36,2077340.0,1
4,7.03,90.46,3,2.05,3.3,22,1921209.9999999998,2
8,1.57,129.49,4,3.7,1.16,11,3209380.0,5
1,8.69,123.14,4,2.14,2.83,12,2601460.0,1
10,3.09,131.17,4,1.47,0.75,21,3048769.9999999995,5
4,4.6,86.37,2,3.45,4.92,49,1805160.0,3
4,5.31,117.17,3,4.0,4.85,2,2503270.0,2
1,8.52,37.77,1,2.77,3.28,11,757190.0000000001,1
3,9.32,125.8,4,1.38,3.54,36,2647500.0,1
5,9.3,167.02,5,1.34,2.13,30,3706360.0,1
6,0.18,63.01,2,0.7,4.81,12,1631170.0,5
9,9.23,139.34,4,0.77,2.12,22,3051610.0,3
9,0.64,95.56,3,3.7,1.2,12,2610260.0,5
9,2.73,152.1,5,0.84,0.58,5,3946820.0,5
1,5.2,126.35,4,2.2,1.04,47,2630230.0,1
9,4.85,136.19,4,2.94,2.86,2,3140960.0,5
8,6.09,122.59,4,3.48,1.23,6,2681370.0,4
2,4.85,173.13,5,1.1,3.27,9,4012430.0,1
1,9.35,133.9,4,2.03,1.91,30,2807690.0,1
1,2.48,91.78,3,1.38,4.43,3,2226200.0,2
6,2.81,123.95,4,1.4,2.79,43,3004980.0,4
9,9.22,105.24,3,1.56,3.11,5,2348700.0,3
7,0.86,126.5,4,2.55,2.78,17,3364010.0,5
5,6.13,103.21,3,0.56,4.43,6,2218710.0,2
2,6.85,92.93,3,1.93,0.32,33,1941240.0000000002,1
1,5.1,127.97,4,1.15,0.34,22,2688900.0,1
2,6.97,122.23,4,3.88,3.51,7,2591970.0,1
1,1.81,162.56,5,2.54,3.84,49,4049140.0,1
3,8.54,103.4,3,3.54,2.17,23,2180200.0,1
6,1.49,40.77,1,1.18,1.76,27,967050.0000000001,5
8,4.07,105.45,3,3.34,1.39,44,2384340.0,5
3,0.85,54.94,1,1.95,1.17,2,1387890.0,4
10,5.5,136.63,4,1.12,4.56,12,3049230.0,5
9,6.73,53.04,1,3.16,1.48,38,1146600.0,5
10,9.42,80.47,2,3.17,3.24,32,1754710.0,4
5,7.42,105.51,3,3.99,3.94,49,2219600.0,2
7,5.46,181.76,6,3.23,0.11,15,4079710.0,3
8,9.33,77.08,2,1.01,0.17,10,1634930.0,3
3,4.84,120.5,4,1.63,1.67,28,2660710.0,2
2,5.66,143.2,4,2.08,3.48,24,3017079.9999999995,1
2,6.0,179.36,5,0.94,1.3,16,3965580.0000000005,1
5,4.16,151.11,5,3.26,0.01,36,3495290.0000000005,3
1,8.4,163.76,5,2.34,1.44,5,3627260.0,1
2,1.93,154.57,5,3.81,0.45,45,3850340.0,2
9,5.59,71.64,2,2.56,1.1,13,1553440.0,5
7,7.25,134.39,4,2.33,1.67,18,2894199.9999999995,3
6,9.05,153.95,5,0.75,0.64,36,3425429.9999999995,1
9,8.85,81.74,2,1.02,3.53,49,1725840.0,4
7,5.14,96.81,3,3.47,1.28,42,2074100.0,4
5,6.47,87.87,2,3.97,3.31,11,1793050.0,2
9,4.0,150.9,5,1.95,3.0,18,3605750.0,5
6,4.73,117.23,3,3.34,4.49,20,2628700.0,3
6,9.07,107.17,3,2.7,0.44,28,2284750.0,2
4,9.31,68.73,2,3.86,1.07,27,1379880.0,1
1,8.96,117.3,3,1.33,4.33,16,2473630.0,1
5,1.47,97.3,3,2.41,4.11,48,2342010.0,4
9,8.52,129.73,4,1.93,0.96,1,2867320.0,3
8,9.49,74.28,2,2.4,0.54,5,1583280.0,3
8,3.68,127.12,4,1.44,4.28,24,2893760.0,5
5,5.23,102.44,3,2.24,0.89,18,2181780.0,3
9,7.81,70.03,2,2.69,4.36,5,1535630.0,4
3,5.66,66.91,2,0.78,4.81,0,1373040.0,2
3,9.94,72.92,2,3.1,1.1,45,1438500.0,1
1,4.61,111.74,3,2.97,4.2,33,2449710.0,1
9,7.17,124.84,4,3.58,2.12,20,2746300.0,4
6,7.95,130.79,4,1.99,3.94,20,2801480.0,2
2,4.99,132.3,4,0.72,2.04,43,2899960.0000000005,1
8,8.58,89.66,2,2.12,0.35,48,1847780.0,3
9,5.51,162.34,5,0.98,3.56,26,3700620.0,4
9,4.18,102.31,3,2.77,0.75,22,2366550.0,5
2,1.17,138.01,4,0.66,4.64,35,3314860.0,2
2,3.99,113.43,3,1.81,2.09,35,2486830.0,2
7,7.37,135.02,4,0.79,0.41,31,2893450.0,3
4,9.22,111.43,3,0.51,1.14,38,2342800.0,1
1,2.59,135.75,4,3.86,4.31,44,3242760.0,1
8,3.62,119.7,3,3.99,1.61,16,2725630.0,5
2,1.62,152.55,5,2.44,4.28,13,3840870.0000000005,2
3,6.94,87.25,2,1.34,0.86,21,1750380.0,1
5,9.61,49.2,1,3.69,2.34,16,1007990.0,2
3,6.45,81.07,2,3.73,4.39,28,1624449.9999999998,1
7,6.21,162.76,5,3.49,0.24,47,3624710.0,3
7,5.58,113.82,3,2.41,1.52,47,2427850.0,3
2,0.98,123.68,4,0.76,4.55,37,3216020.0,2
7,7.32,77.85,2,0.81,2.98,25,1616150.0,3
6,6.06,122.62,4,3.64,3.58,30,2617540.0,3
10,6.65,79.09,2,3.57,4.21,33,1727650.0,5
9,9.0,84.97,2,2.02,2.62,26,1810620.0,3
9,7.86,103.9,3,1.65,4.23,16,2311710.0,4
2,7.83,137.8,4,2.75,3.19,22,2904430.0000000005,1
7,9.28,142.07,4,3.32,3.43,33,3043010.0,2
5,9.9,143.16,4,3.06,0.76,17,3041820.0,1
6,5.85,56.48,1,2.65,4.7,20,1165350.0,3
1,1.18,119.73,3,1.31,3.98,19,2880170.0,2
7,4.65,112.13,3,1.42,1.27,31,2520980.0,4
6,7.9,58.71,1,3.03,2.9,11,1214970.0,3
4,0.37,120.64,4,3.31,1.88,3,3178090.0,4
1,0.66,109.98,3,0.91,3.3,8,2876170.0,2
9,0.76,140.46,4,1.16,4.97,10,3794740.0,5
4,7.34,123.25,4,2.88,0.23,48,2581830.0,1
2,5.06,98.03,3,1.86,4.76,29,2061290.0,1
8,3.75,157.03,5,2.47,0.36,44,3684940.0,4
2,1.15,31.15,1,2.65,2.3,25,707400.0,3
5,7.35,117.43,3,3.22,2.41,31,2485630.0,2
6,3.28,49.47,1,3.32,1.34,27,1065230.0,4
8,2.73,83.51,2,1.48,2.83,50,1978910.0,5
1,6.56,140.99,4,2.39,4.17,39,2951740.0,1
1,5.63,69.03,2,0.93,1.47,36,1360610.0,1
4,3.69,63.05,2,3.45,0.35,41,1314300.0,3
5,6.45,215.28,6,3.46,3.16,46,4111180.0,2
9,2.79,65.63,2,1.55,3.76,50,1599460.0,5
7,7.97,186.02,6,1.06,4.77,40,4159920.0,2
7,2.37,113.11,3,0.75,0.8,15,2784490.0,5
8,1.67,99.01,3,2.51,4.51,47,2444750.0,5
5,7.85,142.67,4,0.82,2.41,7,3047069.9999999995,1
5,7.11,173.46,5,2.88,1.18,2,3872600.0,1
1,1.91,74.16,2,2.87,4.81,2,1724430.0,2
9,1.25,99.59,3,2.65,1.19,9,2519890.0,5
6,8.4,153.87,5,3.57,3.67,11,3451910.0,2
9,7.79,131.52,4,1.82,3.92,14,2897940.0,3
3,3.34,164.08,5,3.66,2.15,46,3769480.0000000005,2
5,6.62,140.6,4,0.63,3.45,26,2986870.0,2
2,1.33,192.33,6,0.89,2.86,50,4802080.0,2
10,5.12,127.14,4,1.94,0.96,45,2808920.0,5
5,0.29,128.87,4,2.58,3.8,10,3399640.0,4
8,3.98,132.87,4,0.61,4.64,5,3040810.0,4
2,0.84,114.3,3,2.49,2.44,11,2987190.0,3
8,4.8,153.92,5,1.58,4.97,17,3650519.9999999995,4
4,4.27,129.48,4,3.61,2.14,24,2869230.0,2
10,4.5,151.53,5,2.37,2.4,33,3643620.0,5
10,0.55,157.78,5,2.56,3.37,25,4428240.0,5
1,3.68,137.14,4,3.81,0.93,23,3016129.9999999995,1
5,7.59,140.07,4,3.17,4.51,15,2986320.0,2
1,3.75,79.59,2,2.03,4.01,35,1656380.0,1
7,7.18,97.99,3,2.17,4.36,35,2113340.0,3
8,3.76,153.74,5,2.77,3.05,20,3638350.0,4
3,4.29,176.95,5,1.2,4.42,29,4089489.9999999995,1
3,5.68,42.38,1,0.81,3.4,48,826590.0,2
7,9.51,97.29,3,1.59,2.56,19,2111620.0,2
4,1.18,120.94,4,3.22,4.66,41,2911660.0,3
3,0.43,84.83,2,1.4,2.2,49,2100750.0,4
8,6.12,87.1,2,0.96,2.5,18,1832040.0,4
3,9.5,139.0,4,1.27,0.85,10,2945430.0,1
7,9.9,183.26,6,2.88,4.74,13,4124320.0,1
2,4.89,38.73,1,2.65,1.11,35,791899.9999999999,2
1,4.73,113.18,3,2.91,1.01,15,2493070.0,1
6,6.49,138.53,4,1.63,0.51,2,2975520.0,2
8,5.6,151.21,5,3.65,2.27,21,3425510.0,4
1,6.38,132.77,4,2.08,1.37,42,2770830.0,1
10,8.75,190.46,6,2.3,3.7,4,4385220.0,3
9,7.49,121.16,4,3.82,1.54,1,2686620.0,4
3,5.02,172.48,5,3.93,3.6,11,3827830.0,1
3,4.67,94.15,3,2.82,0.98,44,2057440.0000000002,2
4,6.43,122.32,4,3.81,1.15,1,2610210.0,2
1,4.61,71.49,2,2.4,4.03,36,1484950.0,1
9,4.63,156.03,5,1.58,1.86,18,3721830.0,4
3,0.26,115.18,3,1.6,0.56,23,3002200.0,3
10,1.82,134.31,4,2.46,4.81,4,3410600.0,5
4,4.94,107.47,3,2.62,0.89,25,2377500.0,2
1,8.24,143.46,4,2.04,0.75,27,3009120.0,1
4,2.86,135.9,4,3.59,1.79,34,3271590.0,3
1,5.27,80.21,2,1.99,0.48,18,1599169.9999999998,1
5,3.52,82.53,2,1.46,0.78,30,1747230.0,4
5,1.14,118.89,3,0.53,4.23,18,2892290.0,4
7,9.59,146.38,4,3.9,0.86,42,3118800.0,2
8,8.56,194.52,6,3.39,0.56,43,4358170.0,2
4,0.88,132.12,4,2.65,4.4,18,3467270.0,3
7,7.23,160.3,5,3.41,2.22,19,3602630.0000000005,2
4,3.54,55.49,1,3.34,0.79,41,1146530.0,3
3,9.95,200.52,6,3.76,2.91,16,3841940.0,1
6,3.09,144.23,4,1.85,0.21,11,3229630.0,4
4,2.46,118.02,3,2.44,2.14,34,2839320.0,3
3,5.72,113.41,3,0.85,2.95,25,2392660.0,1
9,8.37,75.71,2,3.88,4.79,7,1646899.9999999998,4
5,2.01,87.15,2,3.95,1.63,39,2008760.0,4
7,7.12,196.42,6,3.26,3.83,24,4400640.0,2
6,0.71,80.44,2,2.09,0.66,24,2045230.0,5
10,9.2,79.67,2,2.24,2.17,44,1725500.0,4
5,0.9,91.91,3,2.02,1.12,21,2417880.0,4
7,9.15,72.07,2,1.53,2.46,12,1511789.9999999998,3
6,4.96,120.61,4,2.35,2.09,41,2683250.0,3
10,4.54,163.56,5,0.69,4.9,14,3945990.0,5
2,9.74,95.58,3,3.97,4.59,22,2014390.0,1
3,9.9,65.07,2,1.98,2.91,27,1304239.9999999998,1
2,6.54,131.67,4,3.75,0.88,47,2745079.9999999995,1
3,1.36,117.77,3,3.03,2.78,12,2848010.0,3
1,5.11,160.11,5,1.51,3.96,31,3526830.0000000005,1
8,5.34,101.82,3,1.28,0.19,10,2236320.0,4
6,5.19,109.59,3,3.98,2.17,43,2322750.0,3
2,5.74,114.02,3,3.2,0.21,13,2402640.0,1
8,0.29,123.56,4,1.37,1.22,34,3293630.0,5
6,7.14,104.3,3,0.74,0.46,46,2208480.0,2
7,7.15,97.81,3,2.94,4.8,42,2102670.0,3
1,1.24,45.98,1,1.56,0.84,34,1032659.9999999999,3
7,5.75,97.38,3,1.27,0.75,49,2080210.0,4
3,5.73,148.61,4,3.07,4.86,39,3124460.0000000005,1
8,6.86,154.01,5,2.88,2.58,22,3487500.0,3
6,0.95,101.16,3,2.18,3.79,39,2660560.0,5
4,6.3,171.98,5,3.8,1.64,12,3820040.0,1
8,2.88,118.85,3,2.88,2.66,5,2958840.0,5
9,5.12,66.49,2,3.63,0.03,28,1432230.0,5
10,7.76,53.9,1,1.17,2.04,41,1203910.0,5
2,7.09,168.73,5,1.54,2.78,14,3736080.0,1
6,1.28,105.08,3,0.87,2.57,4,2586190.0,5
5,5.95,71.44,2,1.57,2.03,32,1443290.0,3
5,9.69,29.63,1,3.9,3.94,39,596580.0,2
10,1.65,104.17,3,3.87,2.51,1,2679230.0,5
3,8.54,136.19,4,3.16,3.18,32,2867190.0,1
8,7.06,92.09,3,2.32,0.92,24,2018410.0,4
8,7.76,77.87,2,3.23,4.31,26,1640790.0,3
5,2.89,98.02,3,2.44,1.81,47,2355660.0,4
8,2.95,169.73,5,0.51,2.41,24,4342560.0,4
10,9.07,64.28,2,2.26,1.76,4,1456860.0,4
8,3.66,94.33,3,2.6,4.46,50,2140580.0,5
3,0.72,168.43,5,1.43,4.5,42,4554180.0,3
2,6.05,139.77,4,1.21,1.12,39,2926200.0,1
9,1.34,127.17,4,1.46,3.76,3,3199140.0,5
2,7.99,94.06,3,2.68,0.51,13,1984600.0,1
9,6.45,121.22,4,1.01,0.15,16,2672910.0,4
4,8.76,98.49,3,3.02,4.18,40,2072630.0,1
2,7.87,85.62,2,1.98,0.66,26,1704740.0,1
10,1.21,76.8,2,1.74,0.77,35,1905200.0,5
